Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,960,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,17934866632876365395,3,7.799828681,7.748131366333333,0.1406602185351818,7.588937901,7.855627517,0.26668961599999985,4.610008566
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,948275424414011875,9,7.688137114,7.50532153311111,0.34370207063329833,6.889439478,7.806553361,0.9171138829999999,4.615593144
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,0,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,7336096169869531707,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,30,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,13040442634479143091,3,7.29824758,7.291127958333334,0.014042789428247491,7.274951366,7.300184929,0.02523356300000046,4.635087621
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,60,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,18180536059381189200,3,8.016067183,7.9995730363333335,0.11228977867237774,7.879948444,8.102703482,0.22275503800000074,4.599196641
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,120,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,258951804533649290,3,7.965712136,8.02522022,0.14120769407223627,7.923506761,8.186441763,0.26293500199999986,4.601714393
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,240,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,487517800222060385,3,8.097699999,8.026450409333334,0.21425236799465178,7.785650813,8.196000416,0.41034960300000023,4.595115
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,480,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,15849705038690546430,3,8.028940142,8.027464448666668,0.02768476106185591,7.999071354,8.05438185,0.0553104960000006,4.598552993
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,720,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,15135560973983903317,3,7.990681514,8.029740699666668,0.06795083178565722,7.990337275,8.10820331,0.11786603500000048,4.600465924
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,960,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,11819767102380978801,3,8.049762635,8.031010917000001,0.04321518630976569,7.981587185,8.061682931,0.08009574599999958,4.597511868
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1440,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,13057034301103641185,3,8.021743133,8.031082966999998,0.024963182307863995,8.012136447,8.059369321,0.047232874000000535,4.598912843
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,0,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,3044970565392297777,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,30,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,671441796495690393,3,34.30139377,33.928334119999995,2.364359823301865,31.39962214,36.08398645,4.684364309999996,3.284930311
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,60,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,5353729134214559074,3,49.35800117,48.42323056666667,2.339151842324047,45.76124182,50.15044871,4.389206889999997,2.532099942
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,120,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,6475163611164689832,3,55.87545732,54.99503387666667,1.7190022029558174,53.01416986,56.09547445,3.081304589999995,2.206227134
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,240,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,1327007414464515819,3,59.45369978,59.026266283333335,1.9548158278288743,56.8931016,60.73199747,3.8388958700000018,2.027315011
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,480,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,9622706826193284964,3,60.82747993,59.71035307333333,2.004650420739984,57.39604365,60.90753564,3.511491989999996,1.958626004
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,720,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,7893682637923985895,3,60.91622169,59.79447295333333,2.008119434168586,57.47609937,60.9910978,3.5149984299999986,1.954188915
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,960,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,14576096014050611579,3,60.91840721,59.84156172666667,2.0339419576717543,57.49559293,61.11068504,3.615092109999999,1.954079639
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1440,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,11077069684822949355,3,60.91919976,59.90518200666667,1.9545236053537933,57.65203782,61.14430844,3.4922706200000064,1.954040012
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,10928664058777336999,3,0.336935155,0.10958579733333333,0.43844805239380497,-0.395842499,0.387664736,0.7835072350000001,0.983153242
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,18115771084016731082,3,3.598926315,3.545885218,0.2225601888911112,3.3015964,3.737132939,0.43553653899999967,2.820053684
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15719965926527608900,3,6.6507982,6.587692991,0.17523761426558565,6.389642576,6.722638197,0.33299562100000024,4.66746009
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,3232850516614781629,3,9.737011847,9.751760883,0.027691454924991966,9.734565783,9.783705019,0.049139235999998476,6.513149408
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,13776757793733500861,3,13.60313225,13.63135751,0.2076837889577203,13.43922985,13.85171043,0.41248058000000043,9.319843387
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,1.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,7891471248965532175,3,0.456501645,0.46824490233333327,0.055011878293959204,0.420052877,0.528180185,0.10812730799999998,0.977174918
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,3.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,7257597977143232674,3,4.026018689,4.059426695666667,0.1819234129932821,3.896522634,4.255738764,0.3592161300000001,2.798699066
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,7.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,16826936358102245669,3,10.6396012,10.758831323333332,0.2749965810947692,10.56357141,11.07332136,0.5097499499999998,6.46801994
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,10.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,11244992506998715429,3,15.20226846,15.170205923333334,0.07255603936385514,15.08714202,15.22120729,0.13406527000000068,9.239886577
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,1.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,8890193441200262223,3,0.815354498,0.8098838186666667,0.12996589608967918,0.677268966,0.937027992,0.259759026,0.959232275
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,3.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,1545384963025979106,3,4.684486064,4.4446103856666666,0.436831638130185,3.940398394,4.708946699,0.7685483050000004,2.765775697
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,14765858289654558428,3,8.17978163,8.240943981333333,0.2234664732075343,8.054426931,8.488623383,0.4341964520000001,4.591010918
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,7.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,14932595877372705509,3,11.59026418,11.54635075,0.17816025014855333,11.35034007,11.698448,0.3481079300000012,6.420486791
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,10.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,17710968229733482981,3,16.57955559,16.50717471333333,0.83987298074593,15.63345375,17.3085148,1.6750610500000018,9.17102222
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1440,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,7562884450302427597,1,0.195862681,0.195862681,0.0,0.195862681,0.195862681,0.0,0.990206866
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1441,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15534367458492339082,1,3.849845607,3.849845607,0.0,3.849845607,3.849845607,0.0,2.80750772
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1442,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,1547353342600074885,1,7.287614281,7.287614281,0.0,7.287614281,7.287614281,0.0,4.635619286
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,295427787878208187,1,10.43542352,10.43542352,0.0,10.43542352,10.43542352,0.0,6.478228824
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1444,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,1349321994110591645,1,14.46074795,14.46074795,0.0,14.46074795,14.46074795,0.0,9.276962603
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1445,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,2798174891480595346,1,0.207527902,0.207527902,0.0,0.207527902,0.207527902,0.0,0.989623605
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1446,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,12093534062081831163,1,3.711033522,3.711033522,0.0,3.711033522,3.711033522,0.0,2.814448324
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1447,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,10880365496602827698,1,7.032480978,7.032480978,0.0,7.032480978,7.032480978,0.0,4.648375951
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1448,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,3433976993469835110,1,10.51607903,10.51607903,0.0,10.51607903,10.51607903,0.0,6.474196048
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1449,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15086426207809694397,1,13.98171507,13.98171507,0.0,13.98171507,13.98171507,0.0,9.300914247
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1450,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,16176577950961726893,1,0.276469757,0.276469757,0.0,0.276469757,0.276469757,0.0,0.986176512
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1451,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,10757845888731953425,1,3.882314477,3.882314477,0.0,3.882314477,3.882314477,0.0,2.805884276
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1452,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,14642826718609984852,1,7.44157097,7.44157097,0.0,7.44157097,7.44157097,0.0,4.627921451
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1453,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,7437260343620301219,1,10.38490383,10.38490383,0.0,10.38490383,10.38490383,0.0,6.480754808
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1454,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,11023639466359262375,1,14.07480272,14.07480272,0.0,14.07480272,14.07480272,0.0,9.296259864
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1440,1.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,3597310176462258357,1,0.583543563,0.583543563,0.0,0.583543563,0.583543563,0.0,0.970822822
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1441,3.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,7904152821749908962,1,4.418922683,4.418922683,0.0,4.418922683,4.418922683,0.0,2.779053866
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1442,5.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,6404022829139725021,1,8.008088962,8.008088962,0.0,8.008088962,8.008088962,0.0,4.599595552
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,7.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,10424722174915605395,1,11.36644534,11.36644534,0.0,11.36644534,11.36644534,0.0,6.431677733
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1444,10.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,10201040771566695109,1,15.5423278,15.5423278,0.0,15.5423278,15.5423278,0.0,9.22288361
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1445,1.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,13795006698287854458,1,0.542622455,0.542622455,0.0,0.542622455,0.542622455,0.0,0.972868877
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1446,3.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,15991242187537347155,1,4.47511756,4.47511756,0.0,4.47511756,4.47511756,0.0,2.776244122
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1447,5.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,5300177448612401242,1,7.785965408,7.785965408,0.0,7.785965408,7.785965408,0.0,4.61070173
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1448,7.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,13011635884408028318,1,11.11294274,11.11294274,0.0,11.11294274,11.11294274,0.0,6.444352863
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1449,10.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,482394137443692837,1,15.84269309,15.84269309,0.0,15.84269309,15.84269309,0.0,9.207865345
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1450,1.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,11286042402943410773,1,0.676437466,0.676437466,0.0,0.676437466,0.676437466,0.0,0.966178127
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1451,3.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,6983919466467850169,1,4.293002886,4.293002886,0.0,4.293002886,4.293002886,0.0,2.785349856
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1452,5.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,14198828627270019372,1,8.138376153,8.138376153,0.0,8.138376153,8.138376153,0.0,4.593081192
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1453,7.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,13815137717855114315,1,10.96642112,10.96642112,0.0,10.96642112,10.96642112,0.0,6.451678944
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1454,10.0,7,150,0.05,0.05,25,0.0,0,Ground water,Single,3258369349917870607,1,15.67648187,15.67648187,0.0,15.67648187,15.67648187,0.0,9.216175907
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1440,1.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,5202510071170023157,1,1.03302993,1.03302993,0.0,1.03302993,1.03302993,0.0,0.948348504
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1441,3.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,6298265626084442018,1,5.078730146,5.078730146,0.0,5.078730146,5.078730146,0.0,2.746063493
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1442,5.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,4455110848701685405,1,8.911372581,8.911372581,0.0,8.911372581,8.911372581,0.0,4.554431371
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,7.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,11762488407744678739,1,12.25173465,12.25173465,0.0,12.25173465,12.25173465,0.0,6.387413268
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1444,10.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,6013514587014568581,1,16.53267674,16.53267674,0.0,16.53267674,16.53267674,0.0,9.173366163
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1445,1.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,5063045211398234170,1,0.926541403,0.926541403,0.0,0.926541403,0.926541403,0.0,0.95367293
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1446,3.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,14068852684247809683,1,4.795834427,4.795834427,0.0,4.795834427,4.795834427,0.0,2.760208279
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1447,5.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,5401092152217355674,1,8.837587035,8.837587035,0.0,8.837587035,8.837587035,0.0,4.558120648
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1448,7.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,4876135090601352030,1,11.61615371,11.61615371,0.0,11.61615371,11.61615371,0.0,6.419192315
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1449,10.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,5227174343604349669,1,16.78103695,16.78103695,0.0,16.78103695,16.78103695,0.0,9.160948152
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1450,1.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,10615916952824361109,1,0.940014935,0.940014935,0.0,0.940014935,0.940014935,0.0,0.952999253
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1451,3.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,5217975499825798009,1,4.975333508,4.975333508,0.0,4.975333508,4.975333508,0.0,2.751233325
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1452,5.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,14111493200991021164,1,8.967753133,8.967753133,0.0,8.967753133,8.967753133,0.0,4.551612343
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1453,7.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,17240586646336196107,1,11.89212295,11.89212295,0.0,11.89212295,11.89212295,0.0,6.405393853
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1454,10.0,7,150,0.05,0.05,35,0.0,0,Ground water,Single,13502903946945625167,1,16.23847908,16.23847908,0.0,16.23847908,16.23847908,0.0,9.188076046
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1440,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15326704995964888575,1,19.41590749,19.41590749,0.0,19.41590749,19.41590749,0.0,0.029204626
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1441,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,6263373633398562268,1,48.10068417,48.10068417,0.0,48.10068417,48.10068417,0.0,0.594965791
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1442,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15656187769971727515,1,65.5023835,65.5023835,0.0,65.5023835,65.5023835,0.0,1.724880825
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1443,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,11971345250686531537,1,81.90482149,81.90482149,0.0,81.90482149,81.90482149,0.0,2.904758926
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1444,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,13447245047022571407,1,96.35233809,96.35233809,0.0,96.35233809,96.35233809,0.0,5.182383096
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1445,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,11502051642537447096,1,19.33232961,19.33232961,0.0,19.33232961,19.33232961,0.0,0.033383519
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1446,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,9591994285362170109,1,48.00012109,48.00012109,0.0,48.00012109,48.00012109,0.0,0.599993945
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1447,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,15301960229397454996,1,65.42640215,65.42640215,0.0,65.42640215,65.42640215,0.0,1.728679893
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1448,7.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,10095480628131707324,1,71.60230075,71.60230075,0.0,71.60230075,71.60230075,0.0,3.419884962
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1449,10.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,11246765387240227503,1,97.85299401,97.85299401,0.0,97.85299401,97.85299401,0.0,5.1073503
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1450,1.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,21663042305783391,1,19.48302488,19.48302488,0.0,19.48302488,19.48302488,0.0,0.025848756
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1451,3.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,5476090641586445271,1,47.95678621,47.95678621,0.0,47.95678621,47.95678621,0.0,0.602160689
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1452,5.0,7,150,0.05,0.05,15,0.0,0,Ground water,Single,16044322656900964210,1,65.99160427,65.99160427,0.0,65.99160427,65.99160427,0.0,1.700419786
